Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T5684,2022-06-17,C3148,Smartphone,196,623.5779013312855,PayPal,Completed
T5717,2021-12-07,C2231,Laptop,703,376.355469595472,Credit Card,Completed
T5723,2020-06-24,C1310,Smartphone,341,458.50868678678046,PayPal,Completed
T5733,2022-01-12,C3554,Tablet,2,228.36322653965763,Credit Card,Completed
T5745,2020-12-03,C4666,Laptop,368,943.8761781324732,Cash,Completed
T5761,2020-09-10,C2443,Smartphone,454,903.2253520474115,Credit Card,Completed
T5808,2024-10-26,C1171,Laptop,752,532.4700637460506,Credit Card,Failed
T5817,2023-11-04,C1815,Coffee Maker,344,164.39757936700877,Cash,Completed
T5823,2024-12-22,C4754,Coffee Maker,748,893.5369433431507,Credit Card,Completed
T5854,2024-12-22,C563,Headphones,4,384.65553122270967,Credit Card,Completed
T5923,2022-07-07,C4798,Coffee Maker,659,147.23361723242385,Credit Card,Completed
T5925,2023-04-08,C2963,Coffee Maker,579,656.6395143326512,Cash,Completed
T5942,2024-03-09,C3242,Laptop,1000,933.2069814765932,Credit Card,Completed
T5949,2022-08-05,C4711,Smartphone,832,323.81,Cash,Pending
T5957,2020-08-10,C1898,Tablet,970,513.9065161600081,PayPal,Completed
T5974,2024-09-07,C1807,Smartphone,351,529.2182292156856,Credit Card,Completed
T6005,2023-03-24,C181,Tablet,213,126.59758547071269,Credit Card,Completed
T6053,2020-09-06,C1137,Smartphone,386,56.97517520576268,Credit Card,Completed
T6092,2022-07-01,C691,Tablet,852,238.03718348380943,PayPal,Completed
T6111,2024-08-30,C918,Laptop,10,835.9567399852565,Cash,Pending
T6131,2024-04-12,C1971,Headphones,256,955.011075626916,PayPal,Completed
T6140,2021-07-03,C4740,Tablet,675,526.8896877239736,PayPal,Completed
T6152,2022-07-12,C1043,Coffee Maker,425,646.6141362801782,Credit Card,Unknown
T6166,2021-03-16,C904,Smartphone,218,514.3516621859781,Credit Card,Completed
T6168,2021-08-31,C3583,Smartphone,499,858.3466554516525,Credit Card,Completed
T6176,2024-08-11,C1989,Headphones,10,346.46659132903676,Credit Card,Completed
T6186,2020-10-30,C3754,Headphones,543,347.45962754134075,PayPal,Unknown
T6207,2024-11-15,C4858,Laptop,377,579.28,PayPal,Pending
T6216,2021-11-05,C1776,Laptop,804,998.300628988786,Credit Card,Completed
T6235,2024-09-25,C4494,Tablet,749,288.16101758535115,Credit Card,Completed
T6241,2022-06-21,C3655,Laptop,896,860.2908610872912,Credit Card,Failed
T6247,2023-11-03,C2029,Tablet,3,499.06836823659216,PayPal,Completed
T6250,2020-10-06,C2131,Coffee Maker,4,593.8836963045037,Credit Card,Completed
T6254,2022-10-10,C3657,Laptop,10,499.7283539776968,Credit Card,Completed
T6262,2020-07-31,C4403,Laptop,673,445.9181850389797,Credit Card,Completed
T6268,2024-05-24,C4460,Laptop,454,399.2053835289615,PayPal,Completed
T6278,2023-04-04,C3349,Smartphone,2,703.306687629178,Credit Card,Completed
T6299,2020-10-20,C3784,Tablet,265,958.1246959694,Credit Card,Completed
T6307,2025-01-10,C4593,Coffee Maker,870,730.207676109192,Credit Card,Completed
T6310,2025-01-24,C3111,Smartphone,436,940.34,PayPal,Completed
T6352,2022-09-09,C4308,Coffee Maker,382,954.4195612058083,PayPal,Completed
T6368,2020-03-27,C4063,Laptop,731,780.2662070246956,PayPal,Completed
T6401,2023-03-26,C1820,Headphones,725,661.2756438794819,Credit Card,Failed
T6407,2021-03-19,C968,Smartphone,910,844.2064058505415,PayPal,Completed
T6423,2020-12-17,C1197,Coffee Maker,169,418.1398616359897,Credit Card,Completed
T6442,2020-06-17,C3006,Tablet,9,646.8603535641281,Credit Card,Failed
T6443,2025-01-30,C092,Laptop,548,573.4187596169506,PayPal,Failed
T6444,2021-12-31,C4693,Smartphone,945,335.5763880388037,PayPal,Failed
T6450,2024-06-01,C3657,Smartphone,5,140.61531941336884,Credit Card,Completed
T6452,2021-05-01,C1070,Coffee Maker,6,949.1294991181276,Credit Card,Completed
T6470,2023-10-14,C4036,Headphones,774,192.17937853024904,PayPal,Pending
T6481,2022-06-07,C359,Smartphone,583,134.70179950311774,Credit Card,Completed
T6510,2021-09-24,C1290,Smartphone,812,406.4031974713927,Cash,Failed
T6511,2020-01-19,C4116,Laptop,4,326.65694935144995,Credit Card,Completed
T6542,2021-11-14,C4746,Smartphone,5,871.9076410306672,Credit Card,Unknown
T6567,2021-07-16,C2192,Coffee Maker,353,130.4580404458613,PayPal,Unknown
T6602,2020-06-23,C145,Laptop,5,287.24139787728086,Credit Card,Completed
T6646,2022-01-02,C3374,Coffee Maker,4,509.40662362352987,PayPal,Completed
T6663,2023-11-24,C3678,Coffee Maker,813,422.3907075042816,PayPal,Pending
T6689,2022-09-17,C4303,Headphones,6,400.9612382264973,Credit Card,Pending
T6705,2021-03-10,C4436,Tablet,298,643.2740616437652,Credit Card,Completed
T6719,2021-11-12,C3954,Headphones,660,183.01285195350337,PayPal,Unknown
T6749,2024-03-09,C2171,Tablet,653,498.995307379397,PayPal,Completed
T6788,2021-01-26,C4355,Smartphone,109,251.0519553393403,Cash,Failed
T6792,2020-07-22,C1297,Smartphone,158,121.19890974979494,Cash,Unknown
T6813,2023-03-24,C2339,Tablet,7,520.01,Credit Card,Completed
T6828,2022-04-10,C1664,Laptop,752,755.4967479850484,Credit Card,Completed
T6832,2023-11-09,C4531,Smartphone,6,894.2536011669054,Cash,Completed
T6855,2022-07-08,C1928,Smartphone,8,639.7335041059188,Credit Card,Completed
T6871,2024-07-09,C1022,Coffee Maker,537,860.4463739401094,PayPal,Pending
T6951,2021-07-11,C3471,Tablet,737,619.3203774072808,PayPal,Completed
T6964,2022-07-07,C1945,Headphones,3,969.0046638934264,Cash,Pending
T6975,2020-08-03,C3970,Headphones,338,290.02573426883873,Credit Card,Unknown
T6976,2022-02-20,C3994,Smartphone,2,906.4413124852684,Credit Card,Completed
T6979,2021-07-16,C3430,Smartphone,589,789.6310486414137,Credit Card,Failed
T6985,2021-01-28,C2598,Smartphone,7,649.1899076434145,PayPal,Unknown
T7024,2023-05-23,C1767,Laptop,140,981.0773412591318,PayPal,Failed
T7030,2024-12-09,C4300,Tablet,10,937.5680884414126,PayPal,Completed
T7048,2021-08-23,C4791,Coffee Maker,405,661.3085143815729,PayPal,Completed
T7059,2021-10-12,C2021,Smartphone,9,178.33,Credit Card,Completed
T7071,2022-12-28,C478,Laptop,903,737.0278620643641,Cash,Completed
T7111,2023-08-14,C4812,Tablet,331,226.98380063965104,Cash,Unknown
T7132,2023-09-03,C4473,Headphones,348,360.24386409457765,Credit Card,Unknown
T7139,2021-01-12,C1604,Headphones,360,92.11,Credit Card,Completed
T7151,2023-05-21,C4350,Coffee Maker,867,138.58918661259383,Credit Card,Unknown
T7155,2024-09-16,C778,Coffee Maker,2,399.9378085904961,PayPal,Completed
T7165,2024-06-14,C2250,Tablet,740,821.6679817228518,Cash,Completed
T7168,2021-09-07,C3344,Headphones,6,324.18149906913277,Credit Card,Failed
T7205,2025-01-31,C4881,Smartphone,10,136.56345018792098,Credit Card,Unknown
T7230,2023-10-02,C2167,Laptop,265,268.04169934212234,PayPal,Completed
T7237,2021-01-03,C4714,Coffee Maker,9,239.25051938839303,Credit Card,Completed
T7240,2021-11-21,C2596,Laptop,9,396.9078177232475,Credit Card,Completed
T7244,2021-06-22,C3184,Headphones,544,765.1673491251926,Credit Card,Completed
T7253,2023-06-26,C4760,Tablet,10,141.29921400832907,PayPal,Failed
T7266,2023-12-11,C3439,Headphones,299,232.8284137008264,Credit Card,Completed
T7268,2023-02-25,C1084,Headphones,588,185.87439867300571,PayPal,Completed
T7270,2021-04-23,C4469,Headphones,10,980.0004831883308,PayPal,Completed
T7282,2020-05-18,C2316,Headphones,7,548.3498838102034,PayPal,Failed
T7287,2022-06-16,C3111,Coffee Maker,280,920.5601735863194,PayPal,Completed
T7322,2020-06-27,C4765,Coffee Maker,360,409.1782708211778,Credit Card,Failed
T7329,2020-07-06,C1978,Smartphone,785,295.0534792505457,Credit Card,Completed
T7349,2024-02-06,C1152,Coffee Maker,118,931.216250876428,PayPal,Unknown
T7408,2024-11-03,C196,Tablet,6,292.34658667929654,Cash,Failed
T7428,2021-06-30,C3336,Laptop,428,165.79263451523684,Credit Card,Failed
T7431,2021-12-07,C1155,Laptop,5,794.6520009836344,Cash,Completed
T7442,2022-04-09,C2444,Laptop,3,916.5946275664544,Credit Card,Completed
T7459,2022-10-01,C406,Smartphone,8,203.37952059342084,Credit Card,Failed
T7466,2023-11-20,C4651,Headphones,547,311.70790780532815,Cash,Completed
T7469,2025-01-06,C1460,Smartphone,342,152.03139512572403,Credit Card,Completed
T7482,2021-09-22,C191,Coffee Maker,965,936.0654759737804,Credit Card,Unknown
T7491,2020-11-30,C1087,Laptop,3,561.0812444989408,Credit Card,Failed
T7507,2022-11-11,C2691,Coffee Maker,4,518.9157491755137,Credit Card,Failed
T7524,2021-07-09,C3310,Laptop,549,303.8820232411158,Credit Card,Failed
T7538,2021-03-06,C4708,Tablet,10,405.2494057569416,PayPal,Completed
T7540,2023-08-23,C780,Smartphone,105,712.2785058014848,PayPal,Failed
T7558,2023-05-04,C2396,Tablet,716,555.3488492016938,Credit Card,Completed
T7559,2022-03-19,C1359,Headphones,285,130.97158939816774,Credit Card,Unknown
T7579,2020-05-30,C1556,Smartphone,2,716.9662599239933,PayPal,Completed
T7595,2024-12-21,C4810,Tablet,3,551.8914834742266,Cash,Failed
T7598,2024-09-11,C3551,Tablet,673,878.6109916922447,Credit Card,Completed
T7614,2020-02-08,C2253,Coffee Maker,981,297.0570210041839,Cash,Failed
T7645,2024-07-09,C2630,Smartphone,890,308.0952784696303,PayPal,Completed
T7655,2024-10-29,C515,Tablet,2,79.8539463342669,Credit Card,Failed
T7659,2021-07-26,C3462,Tablet,4,686.2528067847425,PayPal,Completed
T7667,2020-07-29,C3751,Headphones,3,322.23285512360053,Credit Card,Unknown
T7685,2020-01-01,C257,Coffee Maker,9,945.8729673990684,Credit Card,Completed
T7696,2020-04-03,C2549,Laptop,3,749.44,PayPal,Pending
T27907,2021-04-03,C3423,Tablet,211,535.64,Credit Card,Completed
T7724,2021-06-23,C138,Smartphone,181,486.6870881789891,Credit Card,Pending
T7732,2020-05-28,C1079,Laptop,3,900.1446398700676,Credit Card,Completed
T7738,2023-09-24,C3357,Smartphone,668,892.7990074071306,Cash,Completed
T7765,2023-09-22,C275,Smartphone,663,995.9821310164458,PayPal,Pending
T7767,2023-02-06,C4783,Tablet,5,757.719966236686,PayPal,Completed
T7786,2022-10-09,C680,Smartphone,5,945.3091026701254,Credit Card,Pending
T7793,2023-07-29,C1085,Smartphone,1,307.6202846125966,Credit Card,Completed
T70509,2024-09-19,C4244,Tablet,864,714.0022136854415,Credit Card,Completed
T7850,2022-04-07,C2506,Coffee Maker,287,287.2738873674045,Cash,Completed
T7856,2021-09-23,C1463,Smartphone,955,420.6952589379608,Credit Card,Completed
T7874,2023-09-21,C4439,Tablet,7,359.6556188474623,PayPal,Completed
T7877,2023-05-04,C543,Smartphone,545,602.2557659159787,PayPal,Completed
T7939,2024-11-10,C2633,Coffee Maker,308,624.0491025219244,Cash,Unknown
T8010,2025-01-13,C217,Headphones,959,683.4692308028044,PayPal,Pending
T8033,2021-04-04,C1666,Smartphone,107,804.6132453697735,PayPal,Unknown
T8043,2024-02-15,C1891,Laptop,8,676.4749505421655,PayPal,Unknown
T8073,2021-02-19,C2052,Tablet,511,231.4856976155754,PayPal,Completed
T59341,2024-03-27,C4486,Tablet,121,541.73,Credit Card,Completed
T8158,2022-05-16,C630,Headphones,837,527.0612078582669,Credit Card,Unknown
T41276,2023-04-22,C2610,Headphones,683,422.1413649724512,Credit Card,Completed
T8191,2023-04-15,C4992,Smartphone,1,852.9268319284716,Credit Card,Completed
T8260,2022-05-18,C4560,Smartphone,365,451.3218862040682,PayPal,Completed
T8268,2021-11-24,C091,Coffee Maker,9,538.6058638694376,PayPal,Completed
T8287,2022-09-19,C1717,Laptop,496,964.3873057601498,PayPal,Failed
T8295,2020-06-08,C3808,Coffee Maker,6,572.8143545050553,PayPal,Completed
T8304,2020-07-27,C490,Laptop,741,270.02431810786356,Credit Card,Completed
T8308,2020-03-29,C1590,Tablet,4,648.61,PayPal,Completed
T8382,2021-08-16,C3105,Coffee Maker,698,184.89569008440748,PayPal,Completed
T8404,2021-08-13,C547,Headphones,514,626.3927752051583,PayPal,Completed
T8471,2024-05-21,C2093,Headphones,385,791.4337011601806,PayPal,Unknown
T8525,2021-02-20,C1553,Laptop,464,842.2706466532061,Credit Card,Completed
T8526,2022-10-12,C351,Tablet,832,279.4186617476996,Credit Card,Completed
T8552,2022-05-27,C1883,Tablet,373,759.3106513988625,Credit Card,Completed
T8589,2021-10-14,C1273,Headphones,710,133.5961353643038,PayPal,Pending
T8597,2024-12-24,C2195,Laptop,909,894.1888579814041,PayPal,Completed
T8604,2021-01-17,C3475,Coffee Maker,3,381.7125768189103,Credit Card,Pending
T8608,2025-01-24,C4476,Smartphone,2,188.72843949482373,Cash,Unknown
T8617,2020-11-18,C2581,Tablet,549,427.4658816311447,Credit Card,Unknown
T8624,2024-06-12,C2291,Laptop,705,910.07,PayPal,Completed
T8664,2023-01-15,C1302,Coffee Maker,8,284.34352303630055,Cash,Failed
T8675,2023-10-28,C4858,Tablet,837,938.3448807448988,Credit Card,Unknown
T8699,2023-12-25,C1895,Laptop,251,498.3436580912106,Credit Card,Pending
T8704,2020-07-15,C769,Tablet,1,199.9536419997203,Cash,Completed
T8708,2022-12-04,C2479,Headphones,952,538.6820333161904,Credit Card,Unknown
T8731,2022-09-28,C878,Coffee Maker,4,591.8300221614713,Credit Card,Failed
T8735,2021-09-25,C2080,Tablet,3,502.98962462564305,PayPal,Completed
T8755,2021-05-23,C1726,Coffee Maker,490,637.137579961861,Credit Card,Failed
T8773,2022-04-26,C017,Smartphone,880,936.2850239245568,Cash,Failed
T8781,2023-06-13,C1219,Smartphone,289,550.661190921737,Credit Card,Failed
T8784,2024-09-20,C1141,Laptop,10,498.9129972644803,Cash,Pending
T8789,2021-05-03,C3399,Tablet,5,633.9447187022571,Credit Card,Completed
T8800,2022-06-13,C3297,Laptop,3,385.8729479208295,PayPal,Completed
T8810,2020-02-23,C3132,Smartphone,540,279.27314863472304,Credit Card,Completed
T8861,2022-08-28,C2298,Headphones,501,414.0627776486507,Cash,Unknown
T8873,2024-09-12,C3313,Laptop,751,966.090664173438,PayPal,Failed
T8886,2024-07-10,C3119,Headphones,192,376.1649800510323,Cash,Completed
T8892,2022-08-17,C1611,Headphones,672,270.5467551429437,Credit Card,Failed
T8909,2025-01-08,C4187,Headphones,9,148.56232239647807,Credit Card,Completed
T8919,2021-06-28,C3058,Headphones,8,579.5470704686181,Credit Card,Completed
T8921,2024-06-17,C2851,Smartphone,3,973.5740182507396,Credit Card,Pending
T8934,2023-10-01,C2942,Laptop,1,585.7692204527852,Credit Card,Completed
T8941,2020-05-23,C2543,Laptop,651,641.52,PayPal,Completed
T8945,2022-05-23,C3715,Smartphone,9,622.875499645481,PayPal,Completed
T8952,2020-09-02,C684,Tablet,5,855.4749735017474,Cash,Completed
T8964,2024-06-07,C4510,Coffee Maker,10,401.3152146647362,Credit Card,Unknown
T8966,2022-08-09,C302,Headphones,1,642.4143475898835,Cash,Failed
T8972,2020-12-26,C2058,Coffee Maker,10,86.84156407433363,PayPal,Pending
T8974,2020-09-29,C1777,Laptop,4,781.1490603283413,PayPal,Completed
T8988,2024-04-21,C2296,Smartphone,4,546.7069038410157,Credit Card,Completed
T8995,2023-04-07,C4905,Headphones,255,137.39470774120733,PayPal,Pending
T9037,2023-07-23,C1860,Tablet,811,635.3472673472978,Credit Card,Completed
T9042,2024-08-11,C3281,Headphones,552,917.2267008519678,PayPal,Completed
T9043,2020-10-17,C3742,Tablet,1,806.6925445685957,PayPal,Pending
T9059,2024-01-10,C4351,Coffee Maker,6,294.4631835051668,Credit Card,Unknown
T9064,2023-02-07,C1124,Coffee Maker,7,693.3130593216722,Credit Card,Unknown
T9076,2023-12-01,C3587,Smartphone,589,959.6926963429526,PayPal,Completed
T9106,2024-04-07,C2641,Coffee Maker,6,320.2329314611254,PayPal,Failed
T9121,2023-07-11,C4968,Smartphone,2,177.98951981723366,PayPal,Unknown
T9122,2024-04-26,C1312,Coffee Maker,4,146.60433694438365,Credit Card,Unknown
T9126,2020-07-23,C1921,Laptop,168,992.1864292741404,Credit Card,Completed
T9140,2022-02-06,C3492,Laptop,8,890.8206165949091,Credit Card,Failed
T9229,2020-06-24,C083,Coffee Maker,4,693.1155279234625,PayPal,Completed
T9239,2022-01-05,C4544,Headphones,4,772.8933934435429,PayPal,Pending
T9250,2024-04-10,C4015,Coffee Maker,589,76.28628979536472,Credit Card,Failed
T9268,2024-09-10,C3205,Laptop,550,578.2713316764764,PayPal,Pending
T9280,2024-06-10,C4497,Laptop,3,915.2866733982256,Credit Card,Completed
T9289,2023-08-19,C1969,Headphones,519,814.436208899269,Cash,Completed
T9291,2023-09-16,C2926,Smartphone,5,412.3170064969668,Credit Card,Unknown
T9295,2024-07-01,C3738,Headphones,665,403.2171615613137,PayPal,Completed
T9303,2020-07-17,C4249,Coffee Maker,918,399.25741411874645,PayPal,Completed
T9305,2023-06-21,C520,Laptop,880,982.2912159404656,Cash,Failed
T9323,2020-05-29,C4971,Tablet,3,684.7833304810107,Cash,Completed
T9329,2021-07-25,C966,Laptop,195,172.23318307637695,Cash,Completed
T9336,2021-09-04,C2885,Laptop,2,830.3850586676654,Credit Card,Failed
T9375,2023-08-28,C2528,Smartphone,192,273.08960851117035,PayPal,Failed
T9389,2024-01-06,C4669,Smartphone,726,723.8051121280286,Credit Card,Completed
T9399,2024-11-17,C3866,Tablet,757,465.9885412178204,Credit Card,Completed
T9412,2023-05-05,C1487,Coffee Maker,3,989.5475682352544,PayPal,Completed
T9454,2021-09-07,C1034,Laptop,5,970.0712500799946,PayPal,Completed
T9457,2022-12-01,C2601,Smartphone,771,408.9042347102276,PayPal,Completed
T9460,2023-02-11,C1786,Smartphone,787,666.4284658441044,Credit Card,Completed
T9461,2022-06-06,C1677,Tablet,4,100.44775786976348,PayPal,Unknown
T9465,2020-07-25,C3124,Tablet,822,122.70387410698726,Credit Card,Failed
T9468,2020-10-12,C1816,Laptop,958,355.3435896997161,Cash,Completed
T9511,2020-09-27,C1631,Tablet,10,256.38265208575024,Credit Card,Completed
T9540,2024-01-07,C1759,Headphones,1,838.3680913776852,PayPal,Completed
T9550,2021-05-09,C3846,Smartphone,10,534.5774002132628,PayPal,Completed
T9603,2022-04-08,C4045,Laptop,2,881.0013902853424,PayPal,Completed
T9630,2020-05-01,C1457,Laptop,9,779.5029683414194,PayPal,Pending
T9644,2023-04-16,C3448,Coffee Maker,2,947.4368245612752,PayPal,Failed
T9662,2024-11-05,C097,Coffee Maker,1,296.07,Credit Card,Failed
T9687,2025-01-10,C090,Headphones,827,874.2657981804635,Credit Card,Unknown
T9694,2023-06-15,C2225,Coffee Maker,3,282.8483036671598,PayPal,Unknown
T9698,2023-09-24,C316,Tablet,1,774.6324300848225,Credit Card,Completed
T9709,2024-10-22,C538,Smartphone,3,450.5380224710974,PayPal,Completed
T9728,2020-04-03,C2785,Laptop,712,803.9531718869983,PayPal,Completed
T9738,2024-06-14,C4803,Laptop,3,900.859265431768,PayPal,Completed
T9746,2023-11-09,C1244,Laptop,4,936.1683327473496,Credit Card,Completed
T9772,2023-02-26,C3266,Headphones,514,480.0268120619112,Credit Card,Pending
T9791,2020-02-10,C2053,Laptop,3,643.7040286796245,Credit Card,Pending
T9807,2022-10-29,C1199,Coffee Maker,10,772.2607247711903,PayPal,Failed
T9827,2022-04-25,C2727,Smartphone,1,820.5458315925678,Credit Card,Pending
T9848,2020-12-22,C452,Tablet,968,279.29645269280866,PayPal,Completed
T9896,2023-09-21,C4385,Laptop,10,427.54,Credit Card,Failed
T9902,2021-09-28,C3911,Headphones,5,211.8805900086421,PayPal,Pending
T9917,2024-12-01,C3977,Laptop,3,456.8944470413635,PayPal,Completed
T9942,2020-05-30,C2543,Headphones,3,965.55,Credit Card,Failed
T9970,2022-10-19,C2961,Smartphone,887,525.473888520407,Credit Card,Completed
T9979,2023-10-27,C2931,Headphones,2,524.2060713229052,PayPal,Unknown
T9982,2023-04-06,C3254,Headphones,2,385.47,Cash,Completed
T9992,2020-11-15,C745,Tablet,308,747.9744797343922,Cash,Completed
T10011,2021-04-05,C4093,Smartphone,5,867.8724924615836,PayPal,Completed
T10048,2025-01-12,C4759,Laptop,1,354.5031545721002,Credit Card,Unknown
T10070,2022-03-22,C2076,Headphones,6,94.46532635094415,Credit Card,Pending
T10088,2024-02-19,C1691,Laptop,6,938.902718711052,PayPal,Failed
T10102,2023-08-14,C3032,Laptop,7,760.64,PayPal,Unknown
T10111,2021-08-04,C254,Laptop,8,534.3605050564654,Credit Card,Completed
T10130,2024-04-11,C2320,Tablet,9,273.54121431586935,Credit Card,Unknown
T10186,2021-09-29,C048,Headphones,8,721.6106217848719,PayPal,Unknown
T10187,2020-08-18,C2076,Smartphone,488,772.7423054312221,Cash,Completed
T10223,2021-10-25,C4805,Coffee Maker,825,415.0027055830108,Cash,Completed
T10263,2021-03-19,C2005,Coffee Maker,3,147.23631321143225,Credit Card,Completed
T10265,2023-06-09,C2701,Headphones,8,81.1911064350789,Credit Card,Completed
T10268,2024-09-07,C1330,Tablet,3,374.31454038211393,Cash,Pending
T10274,2021-12-13,C2591,Laptop,9,558.4942332875474,Credit Card,Pending
T10275,2021-03-19,C4166,Tablet,8,694.0244799614844,PayPal,Pending
T10281,2020-10-30,C4039,Laptop,3,774.3641186088264,PayPal,Pending
T10303,2021-04-05,C3597,Laptop,1,495.624539759226,Credit Card,Pending
T10308,2024-01-31,C4737,Coffee Maker,5,92.0415032672018,PayPal,Completed
T10337,2020-03-13,C033,Headphones,2,883.3850452859208,Credit Card,Unknown
T10341,2020-12-11,C3957,Laptop,201,468.98,Credit Card,Completed
T10377,2024-01-11,C2819,Coffee Maker,10,437.50213722914646,PayPal,Unknown
T10389,2024-07-21,C2210,Tablet,371,691.4803447713784,Cash,Unknown
T10401,2020-02-06,C3453,Smartphone,430,213.53,Credit Card,Completed
T10424,2021-05-03,C1395,Smartphone,10,211.50739028243737,Credit Card,Pending
T10425,2021-10-06,C2021,Headphones,5,638.9443526471081,Credit Card,Pending
T10436,2024-12-10,C3412,Headphones,938,238.15437714078757,Credit Card,Unknown
